,Id,Use,Cat,Bird
2786,training_cat_19140,Train,1,0
2787,training_cat_19141,Train,1,0
2788,training_cat_19143,Train,1,0
2789,training_cat_19145,Train,1,0
2790,training_cat_19146,Train,1,0
2791,training_cat_19147,Train,1,0
2792,training_cat_19159,Train,1,0
2793,training_cat_1916,Train,1,0
2794,training_cat_19161,Train,1,0
2795,training_cat_19162,Train,1,0
2796,training_cat_19166,Train,1,0
2797,training_cat_19178,Train,1,0
2798,training_cat_1919,Train,1,0
2799,training_cat_19190,Train,1,0
2800,training_cat_19191,Train,1,0
2801,training_cat_1920,Train,1,0
2802,training_cat_19201,Train,1,0
2803,training_cat_19204,Train,1,0
2804,training_cat_19205,Train,1,0
2805,training_cat_19208,Train,1,0
2806,training_cat_19211,Train,1,0
2807,training_cat_19214,Train,1,0
2808,training_cat_19217,Train,1,0
2809,training_cat_19220,Train,1,0
2810,training_cat_19221,Train,1,0
2811,training_cat_19223,Train,1,0
2812,training_cat_19227,Train,1,0
2813,training_cat_19230,Train,1,0
2814,training_cat_19239,Train,1,0
2815,training_cat_19241,Train,1,0
2816,training_cat_19242,Train,1,0
2817,training_cat_19252,Train,1,0
2818,training_cat_19256,Train,1,0
2819,training_cat_19263,Train,1,0
2820,training_cat_19266,Train,1,0
2821,training_cat_19271,Train,1,0
2822,training_cat_19272,Train,1,0
2823,training_cat_19275,Train,1,0
2824,training_cat_19279,Train,1,0
2825,training_cat_19283,Train,1,0
2826,training_cat_19290,Train,1,0
2827,training_cat_19298,Train,1,0
2828,training_cat_19301,Train,1,0
2829,training_cat_19302,Train,1,0
2830,training_cat_19304,Train,1,0
2831,training_cat_19308,Train,1,0
2832,training_cat_19310,Train,1,0
2833,training_cat_19312,Train,1,0
2834,training_cat_19317,Train,1,0
2835,training_cat_19320,Train,1,0
2836,training_cat_19322,Train,1,0
2837,training_cat_19323,Train,1,0
2838,training_cat_19330,Train,1,0
2839,training_cat_19332,Train,1,0
2840,training_cat_19334,Train,1,0
2841,training_cat_1934,Train,1,0
2842,training_cat_19340,Train,1,0
2843,training_cat_19341,Train,1,0
2844,training_cat_19345,Train,1,0
2845,training_cat_19348,Train,1,0
2846,training_cat_19351,Train,1,0
2847,training_cat_19358,Train,1,0
2848,training_cat_19360,Train,1,0
2849,training_cat_19365,Train,1,0
2850,training_cat_19367,Train,1,0
2851,training_cat_19368,Train,1,0
2852,training_cat_19370,Train,1,0
2853,training_cat_19375,Train,1,0
2854,training_cat_19386,Train,1,0
2855,training_cat_19388,Train,1,0
2856,training_cat_19389,Train,1,0
2857,training_cat_194,Train,1,0
2858,training_cat_19402,Train,1,0
2859,training_cat_19403,Train,1,0
2860,training_cat_19407,Train,1,0
2861,training_cat_19408,Train,1,0
2862,training_cat_19411,Train,1,0
2863,training_cat_19415,Train,1,0
2864,training_cat_19416,Train,1,0
2865,training_cat_1942,Train,1,0
2866,training_cat_19421,Train,1,0
2867,training_cat_19424,Train,1,0
2868,training_cat_19435,Train,1,0
2869,training_cat_19437,Train,1,0
2870,training_cat_19442,Train,1,0
2871,training_cat_19446,Train,1,0
2872,training_cat_19455,Train,1,0
2873,training_cat_19458,Train,1,0
2874,training_cat_19466,Train,1,0
2875,training_cat_19467,Train,1,0
2876,training_cat_19468,Train,1,0
2877,training_cat_19470,Train,1,0
2878,training_cat_19472,Train,1,0
2879,training_cat_19474,Train,1,0
2880,training_cat_19477,Train,1,0
2881,training_cat_19484,Train,1,0
2882,training_cat_19485,Train,1,0
2883,training_cat_19489,Train,1,0
2884,training_cat_19491,Train,1,0
2885,training_cat_19495,Train,1,0
2886,training_cat_19508,Train,1,0
2887,training_cat_19518,Train,1,0
2888,training_cat_19520,Train,1,0
2889,training_cat_19521,Train,1,0
2890,training_cat_19529,Train,1,0
2891,training_cat_19533,Train,1,0
2892,training_cat_19540,Train,1,0
2893,training_cat_19543,Train,1,0
2894,training_cat_19546,Train,1,0
2895,training_cat_19548,Train,1,0
2896,training_cat_1955,Train,1,0
2897,training_cat_19552,Train,1,0
2898,training_cat_19567,Train,1,0
2899,training_cat_19569,Train,1,0
2900,training_cat_19571,Train,1,0
2901,training_cat_19574,Train,1,0
2902,training_cat_19581,Train,1,0
2903,training_cat_19582,Train,1,0
2904,training_cat_19583,Train,1,0
2905,training_cat_19589,Train,1,0
2906,training_cat_1959,Train,1,0
2907,training_cat_19590,Train,1,0
2908,training_cat_19593,Train,1,0
2909,training_cat_19594,Train,1,0
2910,training_cat_19595,Train,1,0
2911,training_cat_19604,Train,1,0
2912,training_cat_19611,Train,1,0
2913,training_cat_19614,Train,1,0
2914,training_cat_19623,Train,1,0
2915,training_cat_19628,Train,1,0
2916,training_cat_19629,Train,1,0
2917,training_cat_19639,Train,1,0
2918,training_cat_19640,Train,1,0
2919,training_cat_19646,Train,1,0
2920,training_cat_19655,Train,1,0
2921,training_cat_19656,Train,1,0
2922,training_cat_19661,Train,1,0
2923,training_cat_19669,Train,1,0
2924,training_cat_19675,Train,1,0
2925,training_cat_19676,Train,1,0
2926,training_cat_19677,Train,1,0
2927,training_cat_19681,Train,1,0
2928,training_cat_19683,Train,1,0
2929,training_cat_19684,Train,1,0
2930,training_cat_19687,Train,1,0
2931,training_cat_19689,Train,1,0
2932,training_cat_19690,Train,1,0
2933,training_cat_19693,Train,1,0
2934,training_cat_19700,Train,1,0
2935,training_cat_19701,Train,1,0
2936,training_cat_19704,Train,1,0
2937,training_cat_19708,Train,1,0
2938,training_cat_19715,Train,1,0
2939,training_cat_19719,Train,1,0
2940,training_cat_19721,Train,1,0
2941,training_cat_19722,Train,1,0
2942,training_cat_19730,Train,1,0
2943,training_cat_19738,Train,1,0
2944,training_cat_1974,Train,1,0
2945,training_cat_19740,Train,1,0
2946,training_cat_19741,Train,1,0
2947,training_cat_19747,Train,1,0
2948,training_cat_1975,Train,1,0
2949,training_cat_19753,Train,1,0
2950,training_cat_19758,Train,1,0
2951,training_cat_19759,Train,1,0
2952,training_cat_1976,Train,1,0
2953,training_cat_19764,Train,1,0
2954,training_cat_19765,Train,1,0
2955,training_cat_19769,Train,1,0
2956,training_cat_1977,Train,1,0
2957,training_cat_19770,Train,1,0
2958,training_cat_19778,Train,1,0
2959,training_cat_19779,Train,1,0
2960,training_cat_19784,Train,1,0
2961,training_cat_19786,Train,1,0
2962,training_cat_19788,Train,1,0
2963,training_cat_1979,Train,1,0
2964,training_cat_19793,Train,1,0
2965,training_cat_19794,Train,1,0
2966,training_cat_19797,Train,1,0
2967,training_cat_19798,Train,1,0
2968,training_cat_19799,Train,1,0
2969,training_cat_1980,Train,1,0
2970,training_cat_19805,Train,1,0
2971,training_cat_19806,Train,1,0
2972,training_cat_19807,Train,1,0
2973,training_cat_19809,Train,1,0
2974,training_cat_19812,Train,1,0
2975,training_cat_19814,Train,1,0
2976,training_cat_19815,Train,1,0
2977,training_cat_19820,Train,1,0
2978,training_cat_19834,Train,1,0
2979,training_cat_19835,Train,1,0
2980,training_cat_19837,Train,1,0
2981,training_cat_19840,Train,1,0
2982,training_cat_19843,Train,1,0
2983,training_cat_19844,Train,1,0
2984,training_cat_19848,Train,1,0
2985,training_cat_19856,Train,1,0
2986,training_cat_19860,Train,1,0
2987,training_cat_19865,Train,1,0
2988,training_cat_19867,Train,1,0
2989,training_cat_19871,Train,1,0
2990,training_cat_19877,Train,1,0
2991,training_cat_19879,Train,1,0
2992,training_cat_19882,Train,1,0
2993,training_cat_19884,Train,1,0
2994,training_cat_19886,Train,1,0
2995,training_cat_19887,Train,1,0
2996,training_cat_19892,Train,1,0
2997,training_cat_19893,Train,1,0
2998,training_cat_19894,Train,1,0
2999,training_cat_19895,Train,1,0
3000,training_cat_19896,Train,1,0
3001,training_cat_19899,Train,1,0
3002,training_cat_19901,Train,1,0
3003,training_cat_19906,Train,1,0
3004,training_cat_19907,Train,1,0
3005,training_cat_19909,Train,1,0
3006,training_cat_1991,Train,1,0
3007,training_cat_19913,Train,1,0
3008,training_cat_19921,Train,1,0
3009,training_cat_19928,Train,1,0
3010,training_cat_19929,Train,1,0
3011,training_cat_19934,Train,1,0
3012,training_cat_1994,Train,1,0
3013,training_cat_19944,Train,1,0
3014,training_cat_19946,Train,1,0
3015,training_cat_19948,Train,1,0
3016,training_cat_19950,Train,1,0
3017,training_cat_19952,Train,1,0
3018,training_cat_19953,Train,1,0
3019,training_cat_19955,Train,1,0
3020,training_cat_19957,Train,1,0
3021,training_cat_19958,Train,1,0
3022,training_cat_1996,Train,1,0
3023,training_cat_19966,Train,1,0
3024,training_cat_19972,Train,1,0
3025,training_cat_1998,Train,1,0
3026,training_cat_19980,Train,1,0
3027,training_cat_19982,Train,1,0
3028,training_cat_19986,Train,1,0
3029,training_cat_19987,Train,1,0
3030,training_cat_19988,Train,1,0
3031,training_cat_1999,Train,1,0
3032,training_cat_19991,Train,1,0
3033,training_cat_19994,Train,1,0
3034,training_cat_19995,Train,1,0
3035,training_cat_19997,Train,1,0
3036,training_cat_2,Train,1,0
3037,training_cat_20000,Train,1,0
3038,training_cat_20005,Train,1,0
3039,training_cat_20009,Train,1,0
3040,training_cat_20015,Train,1,0
3041,training_cat_20022,Train,1,0
3042,training_cat_20025,Train,1,0
3043,training_cat_20026,Train,1,0
3044,training_cat_20034,Train,1,0
3045,training_cat_20040,Train,1,0
3046,training_cat_20043,Train,1,0
3047,training_cat_20046,Train,1,0
3048,training_cat_20047,Train,1,0
3049,training_cat_20051,Train,1,0
3050,training_cat_20052,Train,1,0
3051,training_cat_20056,Train,1,0
3052,training_cat_20058,Train,1,0
3053,training_cat_20062,Train,1,0
3054,training_cat_20066,Train,1,0
3055,training_cat_20072,Train,1,0
3056,training_cat_20075,Train,1,0
3057,training_cat_20076,Train,1,0
3058,training_cat_20082,Train,1,0
3059,training_cat_20085,Train,1,0
3060,training_cat_2009,Train,1,0
3061,training_cat_20100,Train,1,0
3062,training_cat_20102,Train,1,0
3063,training_cat_20104,Train,1,0
3064,training_cat_20108,Train,1,0
3065,training_cat_2011,Train,1,0
3066,training_cat_20111,Train,1,0
3067,training_cat_20116,Train,1,0
3068,training_cat_2012,Train,1,0
3069,training_cat_20120,Train,1,0
3070,training_cat_20122,Train,1,0
3071,training_cat_20127,Train,1,0
3072,training_cat_20128,Train,1,0
3073,training_cat_20131,Train,1,0
3074,training_cat_20132,Train,1,0
3075,training_cat_20142,Train,1,0
3076,training_cat_20143,Train,1,0
3077,training_cat_20144,Train,1,0
3078,training_cat_20146,Train,1,0
3079,training_cat_20148,Train,1,0
3080,training_cat_20151,Train,1,0
3081,training_cat_20153,Train,1,0
3082,training_cat_20159,Train,1,0
3083,training_cat_20161,Train,1,0
3084,training_cat_20165,Train,1,0
3085,training_cat_20167,Train,1,0
3086,training_cat_20175,Train,1,0
3087,training_cat_20179,Train,1,0
3088,training_cat_2019,Train,1,0
3089,training_cat_20196,Train,1,0
3090,training_cat_20202,Train,1,0
3091,training_cat_20207,Train,1,0
3092,training_cat_20208,Train,1,0
3093,training_cat_20209,Train,1,0
3094,training_cat_20211,Train,1,0
3095,training_cat_20214,Train,1,0
3096,training_cat_20218,Train,1,0
3097,training_cat_20233,Train,1,0
3098,training_cat_20236,Train,1,0
3099,training_cat_20238,Train,1,0
3100,training_cat_20242,Train,1,0
3101,training_cat_20243,Train,1,0
3102,training_cat_20246,Train,1,0
3103,training_cat_20250,Train,1,0
3104,training_cat_20251,Train,1,0
3105,training_cat_20258,Train,1,0
3106,training_cat_20261,Train,1,0
3107,training_cat_20268,Train,1,0
3108,training_cat_20269,Train,1,0
3109,training_cat_20270,Train,1,0
3110,training_cat_20271,Train,1,0
3111,training_cat_20273,Train,1,0
3112,training_cat_20275,Train,1,0
3113,training_cat_20277,Train,1,0
3114,training_cat_20282,Train,1,0
3115,training_cat_20301,Train,1,0
3116,training_cat_20308,Train,1,0
3117,training_cat_20320,Train,1,0
3118,training_cat_20321,Train,1,0
3119,training_cat_20322,Train,1,0
3120,training_cat_20327,Train,1,0
3121,training_cat_20332,Train,1,0
3122,training_cat_20333,Train,1,0
3123,training_cat_20337,Train,1,0
3124,training_cat_20346,Train,1,0
3125,training_cat_20351,Train,1,0
3126,training_cat_20353,Train,1,0
3127,training_cat_2036,Train,1,0
3128,training_cat_20363,Train,1,0
3129,training_cat_20369,Train,1,0
3130,training_cat_20381,Train,1,0
3131,training_cat_20384,Train,1,0
3132,training_cat_20392,Train,1,0
3133,training_cat_20396,Train,1,0
3134,training_cat_20397,Train,1,0
3135,training_cat_20401,Train,1,0
3136,training_cat_20405,Train,1,0
3137,training_cat_20407,Train,1,0
3138,training_cat_20411,Train,1,0
3139,training_cat_20413,Train,1,0
3140,training_cat_2042,Train,1,0
3141,training_cat_20426,Train,1,0
3142,training_cat_20429,Train,1,0
3143,training_cat_20432,Train,1,0
3144,training_cat_20440,Train,1,0
3145,training_cat_20444,Train,1,0
3146,training_cat_20447,Train,1,0
3147,training_cat_2045,Train,1,0
3148,training_cat_20450,Train,1,0
3149,training_cat_20452,Train,1,0
3150,training_cat_20458,Train,1,0
3151,training_cat_20459,Train,1,0
3152,training_cat_20460,Train,1,0
3153,training_cat_20461,Train,1,0
3154,training_cat_20462,Train,1,0
3155,training_cat_20469,Train,1,0
3156,training_cat_20471,Train,1,0
3157,training_cat_20475,Train,1,0
3158,training_cat_20477,Train,1,0
3159,training_cat_20478,Train,1,0
3160,training_cat_20486,Train,1,0
3161,training_cat_20488,Train,1,0
3162,training_cat_2049,Train,1,0
3163,training_cat_20490,Train,1,0
3164,training_cat_2050,Train,1,0
3165,training_cat_20501,Train,1,0
3166,training_cat_20502,Train,1,0
3167,training_cat_20506,Train,1,0
3168,training_cat_20510,Train,1,0
3169,training_cat_20511,Train,1,0
3170,training_cat_20512,Train,1,0
3171,training_cat_20513,Train,1,0
3172,training_cat_20516,Train,1,0
3173,training_cat_20524,Train,1,0
3174,training_cat_20525,Train,1,0
3175,training_cat_20527,Train,1,0
3176,training_cat_20529,Train,1,0
3177,training_cat_20532,Train,1,0
3178,training_cat_20535,Train,1,0
3179,training_cat_2054,Train,1,0
3180,training_cat_20540,Train,1,0
3181,training_cat_20542,Train,1,0
3182,training_cat_20547,Train,1,0
3183,training_cat_20551,Train,1,0
3184,training_cat_20554,Train,1,0
3185,training_cat_20556,Train,1,0
3186,training_cat_20559,Train,1,0
3187,training_cat_20563,Train,1,0
3188,training_cat_20571,Train,1,0
3189,training_cat_20572,Train,1,0
3190,training_cat_20574,Train,1,0
3191,training_cat_20578,Train,1,0
3192,training_cat_20579,Train,1,0
3193,training_cat_20581,Train,1,0
3194,training_cat_20583,Train,1,0
3195,training_cat_20588,Train,1,0
3196,training_cat_20589,Train,1,0
3197,training_cat_20592,Train,1,0
3198,training_cat_20596,Train,1,0
3199,training_cat_206,Train,1,0
3200,training_cat_20608,Train,1,0
3201,training_cat_20614,Train,1,0
3202,training_cat_20615,Train,1,0
3203,training_cat_20616,Train,1,0
3204,training_cat_20617,Train,1,0
3205,training_cat_20620,Train,1,0
3206,training_cat_20629,Train,1,0
3207,training_cat_20630,Train,1,0
3208,training_cat_20634,Train,1,0
3209,training_cat_20635,Train,1,0
3210,training_cat_20636,Train,1,0
3211,training_cat_20641,Train,1,0
3212,training_cat_20643,Train,1,0
3213,training_cat_20646,Train,1,0
3214,training_cat_20648,Train,1,0
3215,training_cat_20649,Train,1,0
3216,training_cat_20650,Train,1,0
3217,training_cat_20652,Train,1,0
3218,training_cat_20658,Train,1,0
3219,training_cat_20659,Train,1,0
3220,training_cat_2066,Train,1,0
3221,training_cat_20661,Train,1,0
3222,training_cat_20664,Train,1,0
3223,training_cat_2067,Train,1,0
3224,training_cat_20676,Train,1,0
3225,training_cat_20679,Train,1,0
3226,training_cat_20685,Train,1,0
3227,training_cat_20687,Train,1,0
3228,training_cat_20695,Train,1,0
3229,training_cat_2070,Train,1,0
3230,training_cat_20700,Train,1,0
3231,training_cat_20704,Train,1,0
3232,training_cat_20705,Train,1,0
3233,training_cat_20706,Train,1,0
3234,training_cat_20707,Train,1,0
3235,training_cat_20709,Train,1,0
3236,training_cat_20712,Train,1,0
3237,training_cat_20713,Train,1,0
3238,training_cat_20716,Train,1,0
3239,training_cat_20717,Train,1,0
3240,training_cat_20721,Train,1,0
3241,training_cat_20722,Train,1,0
3242,training_cat_20731,Train,1,0
3243,training_cat_20732,Train,1,0
3244,training_cat_20735,Train,1,0
3245,training_cat_20738,Train,1,0
3246,training_cat_20740,Train,1,0
3247,training_cat_20744,Train,1,0
3248,training_cat_20746,Train,1,0
3249,training_cat_2075,Train,1,0
3250,training_cat_20751,Train,1,0
3251,training_cat_20754,Train,1,0
3252,training_cat_20755,Train,1,0
3253,training_cat_20757,Train,1,0
3254,training_cat_20760,Train,1,0
3255,training_cat_20764,Train,1,0
3256,training_cat_20766,Train,1,0
3257,training_cat_20772,Train,1,0
3258,training_cat_20773,Train,1,0
3259,training_cat_20779,Train,1,0
3260,training_cat_2078,Train,1,0
3261,training_cat_20788,Train,1,0
3262,training_cat_20789,Train,1,0
3263,training_cat_2079,Train,1,0
3264,training_cat_20792,Train,1,0
3265,training_cat_20795,Train,1,0
3266,training_cat_20796,Train,1,0
3267,training_cat_20798,Train,1,0
3268,training_cat_208,Train,1,0
3269,training_cat_20806,Train,1,0
3270,training_cat_2081,Train,1,0
3271,training_cat_20811,Train,1,0
3272,training_cat_20813,Train,1,0
3273,training_cat_20815,Train,1,0
3274,training_cat_20817,Train,1,0
3275,training_cat_20819,Train,1,0
3276,training_cat_20826,Train,1,0
3277,training_cat_20827,Train,1,0
3278,training_cat_20836,Train,1,0
3279,training_cat_20838,Train,1,0
3280,training_cat_20841,Train,1,0
3281,training_cat_20847,Train,1,0
3282,training_cat_20854,Train,1,0
3283,training_cat_20857,Train,1,0
3284,training_cat_2086,Train,1,0
3285,training_cat_20860,Train,1,0
3286,training_cat_20861,Train,1,0
3287,training_cat_20864,Train,1,0
3288,training_cat_20865,Train,1,0
3289,training_cat_2087,Train,1,0
3290,training_cat_20874,Train,1,0
3291,training_cat_2088,Train,1,0
3292,training_cat_20885,Train,1,0
3293,training_cat_20887,Train,1,0
3294,training_cat_20897,Train,1,0
3295,training_cat_20900,Train,1,0
3296,training_cat_2091,Train,1,0
3297,training_cat_20910,Train,1,0
3298,training_cat_20915,Train,1,0
3299,training_cat_20920,Train,1,0
